1.3227,13.279,-0.67749,6.9156,-14.582,9.5096,-7.3637,20.785
1.3691,12.416,-0.68526,6.1068,-14.743,8.6881,-6.6281,20.595
1.496,11.551,-0.73294,5.2741,-14.944,7.9054,-6.0672,20.087
1.5405,10.691,-0.63097,4.4658,-15.158,7.1393,-5.5953,19.479
1.7007,9.8331,-0.49375,3.6418,-15.456,6.3858,-5.3904,18.764
1.7907,8.968,-0.34568,2.8439,-15.772,5.6905,-5.1486,18.031
1.9588,8.122,-0.30498,2.007,-15.99,5.0679,-5.052,17.285
0,0,-0.18652,1.2124,-16.174,4.6372,-4.9021,16.533
0,0,-0.13179,0.3856,-16.276,3.9953,-4.9133,15.785
0,0,-0.017113,-0.43293,-16.716,3.3947,-4.8344,15.02
0,0,0.012805,-1.2479,-17.069,2.817,-4.8845,14.276
0,0,0.17507,-2.0198,0,0,-4.8239,13.521
0,0,0.036285,-1.1679,0,0,-4.8664,12.775
0,0,0,0,0,0,-4.8161,12.036
0,0,0,0,0,0,-4.8992,11.301
0,0,0,0,0,0,-4.8538,10.529
0,0,0,0,0,0,-4.9003,9.7727
0,0,0,0,0,0,-4.8187,9.0382
0,0,0,0,0,0,-4.8187,9.0382
0,0,0,0,0,0,-4.8187,9.0382
0,0,0,0,0,0,-4.8187,9.0382
0,0,0,0,0,0,-4.8187,9.0382
0,0,0,0,0,0,-4.8187,9.0382
0,0,0,0,0,0,-4.8187,9.0382
0,0,0,0,0,0,-4.8187,9.0382
0,0,0,0,0,0,-4.8187,9.0382
