86.41,45.096,84.202,36.337,88.741,36.536,86.03,29.869
86.41,45.968,84.202,37.165,88.741,37.356,86.03,30.629
86.41,46.828,84.202,37.997,88.741,38.224,86.03,31.394
86.41,47.692,84.202,38.826,88.741,39.063,86.03,32.157
86.41,48.557,84.202,39.654,88.741,39.954,86.03,32.923
86.41,49.423,84.202,40.493,88.741,40.834,86.03,33.69
86.41,50.29,84.202,41.314,88.741,41.685,86.03,34.455
86.41,51.154,84.202,42.148,88.741,42.539,86.03,35.22
86.41,52.025,84.202,42.972,88.741,43.382,86.03,35.98
86.41,52.895,84.202,43.803,88.741,44.238,86.03,36.748
86.41,53.734,84.202,44.636,88.741,45.099,86.03,37.512
86.41,54.596,84.202,45.469,88.741,45.976,86.03,38.284
86.41,55.463,84.202,46.279,88.741,46.854,86.03,39.051
86.41,56.335,84.202,47.098,88.741,47.696,86.03,39.822
86.41,57.205,84.202,47.938,88.741,48.579,86.03,40.596
86.41,58.078,84.202,48.768,88.741,49.438,86.03,41.358
86.41,58.948,84.202,49.604,88.741,50.311,86.03,42.127
86.41,59.819,84.202,50.424,88.741,51.167,86.03,42.889
86.41,60.689,84.202,51.251,88.741,52.029,86.03,43.666
86.41,61.561,84.202,52.082,88.741,52.878,86.03,44.429
86.41,62.425,84.202,52.913,88.741,53.714,86.03,45.197
86.41,63.293,84.202,53.741,88.741,54.58,86.03,45.959
86.41,64.155,84.202,54.576,88.741,55.466,86.03,46.733
86.41,65.025,84.202,55.397,88.741,56.331,86.03,47.496
86.41,65.886,84.202,56.234,88.741,57.196,86.03,48.261
86.41,66.741,84.202,57.055,88.741,58.05,86.03,49.033
86.41,67.615,84.202,57.86,88.741,58.889,86.03,49.803
86.41,68.493,84.202,58.71,88.741,59.753,86.03,50.569
86.41,69.351,84.202,59.527,89.607,59.753,86.03,51.337
86.41,70.217,84.202,60.357,89.607,60.609,86.03,52.107
86.41,71.079,84.202,61.179,89.607,61.496,86.03,52.879
85.54,71.079,84.202,62.01,89.607,62.282,86.03,53.644
84.674,71.079,84.202,62.825,89.607,63.188,86.03,54.42
83.803,71.079,84.202,63.671,89.607,63.95,86.03,55.181
82.938,71.079,84.202,64.489,89.607,64.767,86.03,55.949
82.069,71.079,84.202,65.319,89.607,65.604,86.03,56.716
81.2,71.079,84.202,66.132,89.607,66.446,86.03,57.487
80.322,71.079,84.202,66.973,89.607,67.287,86.03,58.255
79.459,71.079,83.382,66.973,89.607,68.108,86.03,59.035
78.59,71.079,82.55,66.973,89.607,68.932,86.03,59.802
77.732,71.079,81.724,66.973,89.607,69.748,86.03,60.572
76.861,71.079,80.892,66.973,89.607,70.569,86.03,61.339
76.003,71.079,80.082,66.973,88.786,70.569,86.03,62.111
75.137,71.079,79.244,66.973,87.983,70.569,86.03,62.874
74.265,71.079,78.427,66.973,87.156,70.569,86.03,63.647
73.396,71.079,77.594,66.973,86.338,70.569,86.03,64.415
72.521,71.079,76.782,66.973,85.533,70.569,86.03,65.188
71.649,71.079,75.948,66.973,84.71,70.569,86.03,65.958
70.774,71.079,75.127,66.973,83.887,70.569,86.03,66.725
69.922,71.079,74.287,66.973,83.046,70.569,86.03,67.495
69.056,71.079,73.468,66.973,82.227,70.569,86.03,68.264
68.181,71.079,72.638,66.973,81.408,70.569,86.03,69.028
67.317,71.079,71.821,66.973,80.596,70.569,86.03,69.805
66.439,71.079,70.977,66.973,79.75,70.569,86.03,70.57
65.574,71.079,70.162,66.973,78.919,70.569,86.03,71.348
64.696,71.079,69.324,66.973,78.107,70.569,86.03,72.095
63.832,71.079,68.498,66.973,77.28,70.569,86.03,72.887
62.983,71.079,67.663,66.973,76.459,70.569,86.03,73.654
62.102,71.079,66.848,66.973,75.643,70.569,85.253,73.654
61.251,71.079,66.011,66.973,74.804,70.569,84.49,73.654
60.393,71.079,65.195,66.973,73.985,70.569,83.728,73.654
59.517,71.079,64.363,66.973,73.197,70.569,82.963,73.654
58.651,71.079,63.544,66.973,73.197,71.399,82.193,73.654
57.785,71.079,62.709,66.973,72.36,71.399,81.431,73.654
56.912,71.079,61.893,66.973,72.36,72.208,80.661,73.654
56.047,71.079,61.054,66.973,71.562,72.208,79.9,73.654
55.182,71.079,60.236,66.973,70.739,72.208,79.133,73.654
54.311,71.079,59.399,66.973,69.921,72.208,78.376,73.654
53.447,71.079,58.586,66.973,69.104,72.208,77.609,73.654
52.58,71.079,57.754,66.973,68.273,72.208,76.852,73.654
51.719,71.079,56.931,66.973,67.47,72.208,76.087,73.654
50.839,71.079,56.091,66.973,66.669,72.208,75.33,73.654
49.98,71.079,55.267,66.973,65.878,72.208,74.564,73.654
49.117,71.079,54.438,66.973,65.029,72.208,73.806,73.654
48.244,71.079,53.627,66.973,64.253,72.208,73.04,73.654
47.37,71.079,52.788,66.973,64.253,73.026,72.279,73.654
46.502,71.079,51.971,66.973,64.253,73.824,71.508,73.654
45.635,71.079,51.134,66.973,63.436,73.824,70.754,73.654
44.766,71.079,50.316,66.973,63.436,74.668,69.983,73.654
44.766,71.945,49.483,66.973,62.566,74.668,69.23,73.654
44.766,72.808,48.658,66.973,62.566,75.475,68.46,73.654
44.766,73.679,47.828,66.973,61.716,75.475,67.708,73.654
44.766,74.554,47.006,66.973,60.86,75.475,66.943,73.654
44.766,75.414,46.189,66.973,60.01,75.475,66.191,73.654
44.766,76.288,45.361,66.973,60.01,76.347,65.431,73.654
44.766,77.178,44.537,66.973,59.181,76.347,64.671,73.654
44.766,78.033,43.707,66.973,58.366,76.347,63.908,73.654
44.766,78.902,42.879,66.973,58.366,77.187,63.156,73.654
44.766,79.774,42.057,66.973,57.543,77.187,62.387,73.654
